seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
1675610640,3,248,115,171,16,20,17.0824,28.7888,0,3,3018.8911,3389.4909
1675610640,3,249,114,89,11,12,25.7543,16.1458,1,1,6209.7742,4084.4127
1675610640,3,250,18,69,5,9,20.0794,17.0272,2,2,2601.3707,2405.3184
1675610640,3,251,55,198,8,14,14.6664,14.165,2,3,2793.9545,4383.3161
1675610640,3,252,87,56,11,13,6.8862,4.7202,0,0,1974.8688,886.4829
1675610640,3,253,95,186,14,9,17.9582,5.8184,0,2,2688.3359,1472.0636
1675610640,3,254,173,139,11,18,18.852,23.5532,0,1,4686.322,5513.3494
1675610640,3,255,139,67,6,6,8.328,8.328,2,2,1649.2052,1649.2052
1675610640,3,256,12,103,11,9,10.0849,5.5715,1,0,2869.2337,1322.9419
1675610640,3,257,139,159,11,10,17.0023,15.5676,1,1,3937.0251,3938.0126
1675610640,3,258,102,4,10,10,18.4784,25.7509,0,1,4625.3861,6573.0134
1675610640,3,259,155,82,8,6,8.1134,8.3613,1,2,2197.8403,1079.3666
1675610640,3,260,96,67,10,7,10.9024,6.3033,0,1,2068.5229,2428.6367
1675610640,3,261,103,140,9,9,15.4291,11.071,2,1,2578.3136,2797.5055
1675610640,3,262,10,21,2,9,3.9799,5.1631,0,2,904.1144,780.0816
1675610640,3,263,161,4,13,12,15.2432,14.935,2,1,3802.5057,3738.0323
1675610640,3,264,189,185,12,16,7.7468,17.0727,1,0,2322.2133,5710.4961
1675610640,3,265,161,128,12,11,8.9304,13.1412,1,1,2735.2627,2617.1616
1675610640,3,266,155,95,6,10,8.2522,9.9513,1,0,2320.8682,1835.5923
1675610640,3,267,109,127,15,5,20.2048,2.4459,2,1,3299.1849,1132.3164
1675610640,3,268,188,21,4,8,0.3439,7.2249,0,2,28.4329,1307.4564
1675610640,3,269,89,87,13,7,22.0573,13.4899,2,1,4235.4529,3226.8939
1675610640,3,270,82,19,9,7,2.2681,9.1169,1,2,2421.5994,3112.1741
1675610640,3,271,189,109,12,15,8.7124,26.7914,0,2,3078.6044,4436.8228
1675610640,3,272,38,103,10,13,5.817,9.854,0,0,3457.1326,3030.3247
1675610640,3,273,189,95,9,17,6.6115,20.4621,0,1,2955.6679,3386.3076
1675610640,3,274,186,128,6,13,2.2879,25.2557,1,1,597.3044,4388.827
1675610640,3,275,139,197,8,13,16.2871,16.6725,1,2,2235.8012,3537.0956
1675610640,3,276,128,189,17,13,15.9826,13.6301,0,1,3046.6435,4806.892
1675610640,3,277,171,144,13,14,14.1503,2.7276,2,1,3445.9959,3421.7521
1675610640,3,278,4,10,1,6,0.9241,8.4114,0,2,178.9705,1643.0011
1675610640,3,279,161,22,11,13,18.8437,7.1477,2,0,3782.8367,1583.3793
1675610640,3,280,67,105,15,11,3.7311,12.2523,0,1,985.9928,2607.1977
1675610640,3,281,26,185,13,9,8.843,8.1632,2,2,2362.7118,2305.8233
1675610640,3,282,21,89,14,16,14.1007,21.3294,1,1,3221.8305,4188.8251
1675610640,3,283,132,10,20,14,28.8699,19.3529,0,1,4990.9122,4972.4463
1675610640,3,284,34,161,15,15,23.45,26.6418,2,4,6290.9428,5550.3685
1675610640,3,285,95,155,0,10,0.0,10.9393,0,1,0.0,2060.7784
1675610640,3,286,189,95,21,13,13.2113,9.0803,1,0,4294.9818,1660.905
1675610640,3,287,63,88,15,15,23.2618,19.2608,2,2,5949.3622,4485.6175
1675610640,3,288,96,139,11,8,21.5001,24.6466,0,1,3623.2655,5090.1188
1675610640,3,289,155,10,5,5,13.3448,5.2418,1,1,2989.5626,1033.4514
1675610640,3,290,171,173,16,14,17.2674,6.5719,2,0,2291.9744,1659.5376
1675610640,3,291,67,4,13,14,1.3953,6.8957,0,0,1327.4545,2144.8065
1675610640,3,292,114,132,14,21,18.0119,39.8366,1,0,3259.9565,6996.9185
1675610640,3,293,102,199,18,14,13.7447,17.6079,0,1,4654.9751,6884.0457
1675610640,3,294,161,55,8,18,22.5857,36.0702,1,2,4599.1969,8882.7541
1675610640,3,295,161,82,11,6,15.6005,2.3181,1,1,6024.0551,2181.8281
1675610640,3,296,188,139,5,10,6.3997,4.0508,2,0,1547.1714,895.9569
1675610640,3,297,161,88,15,8,11.1712,2.875,1,1,4720.0586,963.2707
1675610640,3,298,5,132,15,20,8.0823,44.5359,1,1,1560.0194,8989.7973
1675610640,3,299,10,82,5,14,3.0514,4.9694,1,2,606.233,2367.129
1675610640,3,300,155,156,4,14,14.8692,20.0513,1,2,3561.682,4480.4775
1675610640,4,301,63,67,9,9,6.3766,3.3143,2,1,1598.425,422.867
1675610640,4,302,226,82,13,6,8.1655,24.6759,1,2,1564.5339,3668.9806
1675610640,4,303,188,10,4,6,2.3371,4.5252,0,0,824.5474,974.475
1675610640,4,304,4,285,9,10,5.3766,20.0954,1,2,1258.594,2770.6106
1675610640,4,305,201,241,10,11,14.0823,18.8317,1,1,2893.4616,3850.8455
1675610640,4,306,155,96,4,6,11.7059,11.8557,0,1,2604.5063,1932.4026
1675610640,4,307,230,18,11,13,16.1311,17.9903,1,2,3274.076,3431.0351
1675610640,4,308,38,235,8,5,13.2319,8.1019,1,3,1808.9766,1566.461
1675610640,4,309,220,139,11,13,5.8745,2.9495,0,1,992.7752,1885.7693
1675610640,4,310,171,89,10,17,16.0307,17.2372,2,1,2295.7608,3955.0704
1675610640,4,311,144,171,7,8,11.0552,3.0082,2,1,1971.4274,1510.328
1675610640,4,312,161,298,9,18,24.0245,36.4208,2,1,4448.4811,8363.7431
1675610640,4,313,285,161,12,15,17.2676,14.1466,1,1,3079.546,4629.1947
1675610640,4,314,103,10,9,7,8.9273,4.0342,2,1,2000.1556,923.2867
1675610640,4,315,128,285,9,7,20.7672,17.7302,1,1,3753.8996,3015.8068
1675610640,4,316,128,218,17,14,17.6958,10.9781,0,1,3074.1906,4317.1042
1675610640,4,317,67,82,7,15,1.1923,8.2591,0,1,1442.2677,2152.5265
1675610640,4,318,82,171,0,0,1.0978,0.0,0,0,352.5452,0.0
1675610640,4,319,286,188,17,10,18.5725,6.8424,1,2,2915.3057,1045.7443
1675610640,4,320,230,96,0,11,0.0,11.8456,0,1,0.0,2194.0221
