seed,generation,individual_id,parent1_id,parent2_id,tf_concentration,num_active_tfs,trajectory_variability
2000041698,1,1,,,16.2387,2,31.975
2000041698,1,2,,,1.606,1,7.0234
2000041698,1,3,,,0.0063,0,27.6914
2000041698,1,4,,,7.6202,3,27.47
2000041698,1,5,,,0.5184,0,11.2512
2000041698,1,6,,,0.6041,0,3.1261
2000041698,1,7,,,1.4732,1,3.0018
2000041698,1,8,,,1.0355,0,21.6732
2000041698,1,9,,,13.3077,3,62.6162
2000041698,1,10,,,1.7941,0,3.5473
2000041698,1,11,,,0.0034,0,18.1247
2000041698,1,12,,,3.5834,2,5.4878
2000041698,1,13,,,0.7365,0,4.5097
2000041698,1,14,,,2.7667,2,87.4561
2000041698,1,15,,,0.5835,0,4.6683
2000041698,1,16,,,8.9367,4,73.247
2000041698,1,17,,,4.3102,1,14.9019
2000041698,1,18,,,0.0022,0,6.129
2000041698,1,19,,,3.481,1,59.9371
2000041698,1,20,,,8.4434,3,38.8774
2000041698,1,21,,,3.5807,1,53.1776
2000041698,1,22,,,1.5256,1,7.818
2000041698,1,23,,,6.7904,1,11.4452
2000041698,1,24,,,1.7256,1,7.033
2000041698,1,25,,,5.5362,2,30.1846
2000041698,1,26,,,10.124,2,52.2658
2000041698,1,27,,,3.1563,1,13.8765
2000041698,1,28,,,2.3501,1,32.3251
2000041698,1,29,,,4.4414,2,26.4744
2000041698,1,30,,,5.8428,2,16.9889
2000041698,1,31,,,1.1519,1,12.891
2000041698,1,32,,,8.4929,3,58.7484
2000041698,1,33,,,6.2537,2,30.2943
2000041698,1,34,,,11.3734,3,52.242
2000041698,1,35,,,0.0016,0,2.5272
2000041698,1,36,,,2.9676,1,25.9485
2000041698,1,37,,,7.698,2,27.6647
2000041698,1,38,,,1.5876,1,24.9151
2000041698,1,39,,,0.0172,0,1.8528
2000041698,1,40,,,8.1463,2,44.5824
2000041698,1,41,,,1.6184,1,2.9516
2000041698,1,42,,,11.605,3,43.938
2000041698,1,43,,,0.3854,0,4.8076
2000041698,1,44,,,0.0031,0,9.3851
2000041698,1,45,,,3.9322,1,30.6597
2000041698,1,46,,,3.0569,1,4.2997
2000041698,1,47,,,2.9181,2,34.4636
2000041698,1,48,,,3.3415,2,39.6918
2000041698,1,49,,,3.0156,1,44.0442
2000041698,1,50,,,9.5386,2,44.1958
2000041698,1,51,,,1.8424,1,9.529
2000041698,1,52,,,0.6674,0,22.527
2000041698,1,53,,,10.1104,2,112.9839
2000041698,1,54,,,11.3391,2,112.9251
2000041698,1,55,,,0.0,0,1.2173
2000041698,1,56,,,6.2663,2,20.3098
2000041698,1,57,,,0.0019,0,13.3186
2000041698,1,58,,,7.4432,1,54.5401
2000041698,1,59,,,5.9325,3,82.4969
2000041698,1,60,,,0.3973,0,7.5313
2000041698,1,61,,,7.1721,3,78.7529
2000041698,1,62,,,5.582,2,31.1012
2000041698,1,63,,,2.9504,1,8.7381
2000041698,1,64,,,0.6589,0,33.5227
2000041698,1,65,,,0.7216,0,7.6426
2000041698,1,66,,,15.1225,3,71.3004
2000041698,1,67,,,0.3622,0,4.6428
2000041698,1,68,,,25.7059,3,92.0499
2000041698,1,69,,,0.0053,0,23.691
2000041698,1,70,,,12.2089,1,47.177
2000041698,1,71,,,1.4439,1,6.0369
2000041698,1,72,,,18.3325,3,65.6131
2000041698,1,73,,,1.7661,1,12.1871
2000041698,1,74,,,4.2459,1,47.5586
2000041698,1,75,,,2.7726,1,35.51
2000041698,1,76,,,1.4586,0,15.5274
2000041698,1,77,,,5.0577,2,39.5957
2000041698,1,78,,,4.1682,1,21.6677
2000041698,1,79,,,0.0849,0,9.5
2000041698,1,80,,,5.7043,2,49.222
2000041698,1,81,,,10.9094,2,72.2045
2000041698,1,82,,,2.0384,1,57.1224
2000041698,1,83,,,0.0022,0,8.5501
2000041698,1,84,,,5.349,2,55.077
2000041698,1,85,,,5.1662,2,30.2543
2000041698,1,86,,,5.3633,1,43.8666
2000041698,1,87,,,12.2164,2,40.4608
2000041698,1,88,,,5.9549,1,22.6759
2000041698,1,89,,,0.0873,0,3.5131
2000041698,1,90,,,1.5666,1,5.3576
2000041698,1,91,,,14.1329,2,74.1717
2000041698,1,92,,,4.9239,2,17.1175
2000041698,1,93,,,6.2763,2,34.4745
2000041698,1,94,,,0.0746,0,2.2154
