seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
2740078919,3,204,7,104,9,12,11.6414,12.5451,3,2,2550.421,2883.97
2740078919,3,205,163,53,9,8,12.1744,5.3669,2,1,1988.772,1643.0783
2740078919,3,206,43,7,8,8,11.0251,8.0661,2,0,2764.4115,2501.0002
2740078919,3,207,139,192,17,17,14.5593,7.9797,0,1,2666.2914,3525.0012
2740078919,3,208,108,186,7,13,8.9279,29.8481,1,2,2148.1831,4782.2506
2740078919,3,209,13,21,4,6,3.9034,3.7566,1,1,942.3336,1806.2507
2740078919,3,210,109,190,0,17,0.0,4.6425,0,1,0.0,1782.9846
2740078919,3,211,87,122,10,22,7.2938,5.6958,1,1,2591.3966,1934.2742
2740078919,3,212,134,2,12,7,5.472,3.1087,2,2,1907.7783,1246.1101
2740078919,3,213,108,170,18,18,7.4139,7.5301,3,3,3963.7469,4536.6852
2740078919,3,214,104,142,3,14,1.503,7.8841,0,1,505.0967,2117.1519
2740078919,3,215,7,43,0,7,0.1304,8.9683,0,2,11.3178,1721.8092
2740078919,3,216,125,108,0,11,0.0,3.1222,0,1,0.0,855.1221
2740078919,3,217,43,109,1,12,1.229,1.4042,1,0,619.745,1081.2984
2740078919,3,218,89,188,9,14,3.88,6.3377,2,1,1440.7997,3618.2641
2740078919,3,219,43,108,2,8,3.3161,1.0751,2,0,824.1536,719.3023
2740078919,3,220,191,173,15,14,26.9942,4.4713,2,1,3254.1947,1978.4747
2740078919,3,221,12,124,13,8,13.8301,3.2653,2,2,4894.7132,820.0446
2740078919,3,222,186,13,16,6,39.3637,4.6407,3,1,6559.1989,1209.4987
2740078919,3,223,94,190,10,18,7.5366,3.7648,2,2,1619.1352,1013.7762
2740078919,3,224,191,56,10,7,17.3904,7.608,2,2,1586.7495,859.2964
2740078919,3,225,7,173,12,12,3.8853,17.1639,0,2,1243.0449,2640.2952
2740078919,3,226,119,7,9,8,6.521,9.3156,3,2,2372.6543,1778.7567
2740078919,3,227,109,77,7,10,5.6505,0.7716,2,0,2518.0659,2124.9434
2740078919,3,228,94,43,9,6,6.2447,7.4678,2,2,1277.2692,1845.2335
2740078919,3,229,36,40,10,19,5.964,5.3782,1,0,2235.0687,2003.1856
2740078919,3,230,56,163,21,19,19.0225,13.0247,3,2,6937.4495,6238.5676
2740078919,3,231,67,104,6,7,1.0522,12.3518,0,2,1540.2672,2803.2572
2740078919,3,232,36,31,9,9,4.4216,10.8717,2,2,816.9672,3093.5139
2740078919,3,233,31,109,6,11,6.0746,8.0014,0,3,1499.0271,3105.9069
2740078919,3,234,109,56,10,9,2.2281,1.4122,2,0,2505.353,1286.5971
2740078919,3,235,53,173,14,17,16.4326,16.271,2,1,3766.933,3035.2094
2740078919,3,236,151,125,13,12,10.0897,4.0938,3,1,1582.6042,1795.2662
2740078919,3,237,190,125,0,10,0.0106,9.3968,0,3,102.1597,2173.6784
2740078919,3,238,109,61,9,11,2.5548,9.3083,2,3,1743.8727,2746.4752
2740078919,3,239,151,134,8,12,8.3067,2.8636,2,1,1555.695,1295.4461
2740078919,3,240,163,115,12,14,10.3009,11.9127,1,1,2452.3967,4273.759
2740078919,3,241,56,101,5,11,4.196,4.496,2,1,1619.9506,1982.4372
2740078919,3,242,122,180,9,10,10.0864,3.4015,3,1,2837.6225,1048.7408
2740078919,3,243,77,16,9,10,4.5012,2.1883,1,1,1766.0974,1202.29
2740078919,3,244,142,43,13,8,7.512,3.1385,0,2,1727.2662,1454.0396
2740078919,3,245,190,171,4,12,8.4843,11.6396,1,2,2145.7128,2360.1781
2740078919,3,246,65,61,15,8,2.6517,3.1339,1,0,1061.6432,1170.9641
2740078919,3,247,134,67,16,10,2.0512,2.4084,2,1,1274.2381,1323.5745
2740078919,3,248,31,171,15,6,9.0147,1.816,1,2,3155.135,838.2428
2740078919,3,249,34,53,9,13,3.075,1.3655,1,0,1740.0246,1817.7472
2740078919,3,250,40,33,20,15,5.171,5.033,1,1,2125.862,1832.7889
2740078919,3,251,170,152,5,9,0.8118,4.1965,0,2,694.3211,2243.5586
2740078919,3,252,43,153,2,7,4.6772,2.8361,3,0,1615.2651,678.3611
2740078919,3,253,12,163,8,13,8.2617,11.5439,1,2,2602.5314,2355.7827
2740078919,3,254,12,101,14,10,15.2335,5.9891,2,1,3899.8247,1619.6861
2740078919,3,255,151,32,16,20,5.0199,14.7481,0,2,1432.1564,3348.4833
2740078919,3,256,13,77,8,11,2.1395,3.354,0,0,771.071,897.3669
2740078919,3,257,16,170,13,10,3.5604,4.4896,1,2,1848.0684,2320.6128
2740078919,3,258,163,56,15,15,12.128,18.1283,2,3,4137.4686,4744.0405
2740078919,3,259,7,170,10,9,5.0393,4.901,0,2,1592.4776,2375.1794
2740078919,3,260,162,108,10,15,3.6456,2.7782,1,1,1946.9269,1565.8286
2740078919,3,261,104,190,15,16,12.2806,4.5581,1,2,2065.1666,720.1877
2740078919,3,262,94,134,0,14,0.0,4.6982,0,2,0.0,2005.0195
2740078919,3,263,109,163,10,13,2.319,6.3453,1,0,1507.1022,901.1991
2740078919,3,264,108,36,9,12,9.2702,5.0813,3,1,1405.1048,806.3476
2740078919,3,265,190,198,9,9,6.3097,0.7099,2,0,2386.8633,1666.5936
2740078919,3,266,198,118,8,6,3.6827,2.0531,1,0,1021.2713,1211.4927
2740078919,3,267,65,198,12,12,8.111,0.08,3,0,2128.725,1221.8901
2740078919,3,268,170,32,12,16,8.8263,5.6537,2,1,1659.2169,1618.4393
2740078919,3,269,104,22,19,11,14.1809,7.3347,2,2,2371.2457,1842.5069
2740078919,3,270,7,36,9,5,9.3359,4.4808,1,3,1857.2157,1608.5194
2740078919,3,271,115,192,18,20,11.9144,21.541,2,3,4553.0652,6527.6058
2740078919,3,272,40,61,21,9,13.1328,9.733,2,3,2337.1677,2939.093
2740078919,3,273,33,16,13,12,6.2187,3.0046,2,2,1767.9816,1206.925
2740078919,3,274,2,101,8,14,7.4989,4.4322,2,2,1318.8343,1383.5729
2740078919,3,275,94,173,0,10,0.0,9.2361,0,2,0.0,3204.3364
2740078919,3,276,122,198,8,8,9.0366,1.645,2,1,3358.9528,1163.2718
2740078919,3,277,190,28,10,10,5.457,5.0335,1,2,2052.5543,1559.0755
2740078919,3,278,151,163,9,8,9.0912,7.8828,2,1,1950.6606,1491.1265
2740078919,3,279,104,109,10,16,9.5169,4.3428,1,1,3170.0325,1871.1083
2740078919,3,280,89,108,11,12,12.3093,7.0227,0,2,2445.6783,3515.6317
2740078919,3,281,96,162,3,4,0.4072,0.0594,0,0,687.4567,508.3549
2740078919,3,282,134,191,10,13,2.0679,22.9356,0,3,955.3715,2711.0248
2740078919,3,283,122,108,10,6,11.2623,0.8029,3,0,3714.981,691.6273
2740078919,3,284,22,104,9,17,12.7491,4.6164,1,1,2472.3699,1382.1771
2740078919,3,285,134,171,13,11,7.8851,10.2831,1,2,1910.7675,2095.8659
2740078919,3,286,190,89,17,13,8.4627,12.9572,2,0,1841.8695,3059.4948
2740078919,3,287,145,101,14,9,7.591,5.9487,2,2,2720.1078,1684.3209
2740078919,3,288,171,190,12,17,5.2177,1.6431,2,1,1422.6797,1298.0911
2740078919,3,289,198,122,15,16,5.5989,8.1282,1,2,1945.2495,2302.2846
2740078919,3,290,190,13,10,15,10.6226,7.9419,1,2,2857.2329,2730.5871
2740078919,3,291,13,109,7,11,4.5855,2.2316,1,1,1063.0148,2179.6236
2740078919,3,292,87,163,4,8,2.2167,10.3243,1,2,1385.1658,2157.8502
2740078919,3,293,109,56,11,11,6.4009,10.0311,1,3,3238.4343,4455.0449
2740078919,3,294,142,122,15,11,10.1527,11.2276,2,3,2521.5517,3458.7005
2740078919,3,295,36,173,6,11,1.2814,5.4018,1,1,587.2295,2077.6021
2740078919,3,296,43,171,1,6,2.4233,3.3658,1,2,1153.9703,1289.1422
2740078919,3,297,191,134,15,15,18.2009,2.9123,1,2,1303.7841,1450.992
2740078919,3,298,13,180,0,13,0.0,6.8091,0,2,0.0,1658.9611
2740078919,3,299,109,104,9,14,6.6781,11.2838,3,1,2389.1973,2742.8282
2740078919,3,300,108,190,9,17,1.5161,6.5716,1,3,1000.1777,1722.7424
2740078919,4,301,170,205,12,14,10.7378,13.3935,2,2,3369.4555,3112.5375
2740078919,4,302,7,109,9,12,8.5473,1.5846,1,0,1762.8591,1603.7683
2740078919,4,303,122,205,13,9,4.9112,2.5821,0,1,1800.659,764.3953
2740078919,4,304,89,16,15,12,13.2965,4.8265,1,2,2991.7556,3198.4515
2740078919,4,305,87,205,12,11,3.7129,6.8012,1,2,1946.4437,2851.6312
2740078919,4,306,36,151,5,9,3.8369,8.6668,1,2,1498.3772,2125.2396
2740078919,4,307,31,108,14,12,9.1566,1.7043,1,1,2366.0802,1364.6422
2740078919,4,308,108,231,15,14,2.1569,4.3374,1,2,558.2873,2241.3926
2740078919,4,309,278,237,16,16,3.8342,6.4939,2,3,2295.4856,1339.0106
2740078919,4,310,36,252,4,4,5.1138,1.2123,2,1,1367.4688,800.5791
2740078919,4,311,229,216,15,14,6.5731,9.5341,1,1,1782.7481,2321.0891
2740078919,4,312,89,278,11,9,27.7992,24.6335,1,2,5708.0464,5105.9626
2740078919,4,313,202,190,1,9,5.3587,10.876,1,2,1507.1831,1716.2326
2740078919,4,314,214,246,15,13,11.3768,8.3819,1,2,3325.5364,2217.468
2740078919,4,315,288,108,8,14,5.627,5.611,0,3,943.3039,1613.1476
2740078919,4,316,229,186,13,16,6.4173,34.6686,0,2,1727.5663,5621.751
2740078919,4,317,109,257,10,10,2.6927,3.1353,2,1,1929.4313,1505.9153
2740078919,4,318,229,210,12,9,11.0803,1.6732,3,1,3832.6861,2222.9434
2740078919,4,319,198,204,12,5,6.3996,4.5525,2,1,1372.9595,892.5899
2740078919,4,320,109,7,11,8,2.5807,10.534,1,2,1902.5224,2214.0639
2740078919,4,321,186,31,15,11,37.3487,10.789,2,3,6184.6108,3889.6725
2740078919,4,322,22,163,9,15,7.768,6.1248,1,2,1202.9931,1734.3034
2740078919,4,323,53,122,0,14,0.0,9.3598,0,2,137.3425,3399.6974
2740078919,4,324,170,215,8,9,1.4838,10.8671,0,2,948.8181,2554.2561
2740078919,4,325,109,104,11,17,6.2649,7.6101,1,1,2038.9399,2219.2427
2740078919,4,326,122,53,12,4,10.1842,0.8244,2,0,3860.6827,323.6428
2740078919,4,327,198,89,11,8,14.9252,2.9332,2,2,3892.1249,1930.137
2740078919,4,328,122,151,16,11,8.069,7.3317,1,1,3093.7432,1485.7018
2740078919,4,329,163,231,9,9,3.6472,4.5292,0,1,890.5595,2111.3287
2740078919,4,330,36,180,6,11,2.9773,2.2726,1,0,955.695,1202.1094
2740078919,4,331,163,190,8,10,9.4083,6.2551,2,2,1936.4311,2012.6457
2740078919,4,332,163,278,8,4,10.2642,2.3814,2,1,2009.011,519.9981
2740078919,4,333,31,186,9,17,4.2486,37.3366,0,3,2229.9383,6260.0979
2740078919,4,334,204,280,5,9,2.0696,8.8553,1,2,822.1424,4315.4131
2740078919,4,335,275,89,0,6,0.0,12.9798,0,2,0.0,3464.4711
2740078919,4,336,237,22,10,12,9.2778,9.2892,3,2,2537.3381,3258.0717
