seed,generation,individual_id,parent1_id,parent2_id,tf_concentration,num_active_tfs,trajectory_variability
741426186,1,1,,,13.5396,3,44.2558
741426186,1,2,,,11.3913,3,22.2459
741426186,1,3,,,3.161,1,5.969
741426186,1,4,,,8.8565,2,12.9184
741426186,1,5,,,10.0038,3,19.3661
741426186,1,6,,,16.9068,3,25.3795
741426186,1,7,,,2.7837,1,2.5297
741426186,1,8,,,1.1264,1,1.358
741426186,1,9,,,4.1845,2,2.839
741426186,1,10,,,37.6207,4,52.3209
741426186,1,11,,,14.3176,2,33.9476
741426186,1,12,,,8.2018,2,21.9186
741426186,1,13,,,2.3057,0,8.136
741426186,1,14,,,0.9398,0,1.2402
741426186,1,15,,,9.2707,2,14.1017
741426186,1,16,,,12.0265,3,27.6645
741426186,1,17,,,9.5636,2,20.999
741426186,1,18,,,13.5773,3,33.9677
741426186,1,19,,,7.9238,3,7.6643
741426186,1,20,,,9.1023,3,28.592
741426186,1,21,,,20.5743,4,63.5066
741426186,1,22,,,7.6003,2,8.6442
741426186,1,23,,,1.8955,1,2.1765
741426186,1,24,,,15.4106,3,47.2634
741426186,1,25,,,4.921,2,8.461
741426186,1,26,,,16.8923,3,28.3479
741426186,1,27,,,6.3658,2,28.7402
741426186,1,28,,,10.5892,3,27.8068
741426186,1,29,,,1.8773,1,3.3507
741426186,1,30,,,5.6518,2,7.0818
741426186,1,31,,,2.4262,1,2.294
741426186,1,32,,,15.3594,2,35.435
741426186,1,33,,,12.1134,3,35.4841
741426186,1,34,,,17.4859,3,58.4635
741426186,1,35,,,7.0683,2,17.3188
741426186,1,36,,,22.8671,3,54.2645
741426186,1,37,,,8.0544,2,22.8655
741426186,1,38,,,5.3589,1,14.9947
741426186,1,39,,,50.9775,3,86.6757
741426186,1,40,,,4.5171,2,12.0735
741426186,1,41,,,3.3574,1,6.0154
741426186,1,42,,,15.6617,4,75.9039
741426186,1,43,,,9.6637,2,34.2886
741426186,1,44,,,6.3187,2,18.7183
741426186,1,45,,,5.4415,2,6.8657
741426186,1,46,,,0.6656,0,5.091
741426186,1,47,,,6.6846,1,3.646
741426186,1,48,,,11.0874,3,26.3014
741426186,1,49,,,1.6138,1,4.1598
741426186,1,50,,,2.8265,1,3.1555
741426186,1,51,,,1.9434,1,2.4564
741426186,1,52,,,3.6071,2,7.8971
741426186,1,53,,,31.3727,3,75.0826
741426186,1,54,,,27.1144,4,81.0246
741426186,1,55,,,1.9443,1,3.2065
741426186,1,56,,,22.8939,3,48.2367
741426186,1,57,,,8.108,2,11.7628
741426186,1,58,,,4.0062,2,7.1232
741426186,1,59,,,5.3002,1,28.6849
741426186,1,60,,,3.59,2,5.2664
741426186,1,61,,,1.468,1,7.6012
741426186,1,62,,,5.9014,2,25.362
741426186,1,63,,,0.4774,0,4.0891
741426186,1,64,,,4.206,1,6.6503
741426186,1,65,,,9.1917,2,24.188
741426186,1,66,,,2.5379,1,8.7417
741426186,1,67,,,14.7817,3,43.248
741426186,1,68,,,3.9973,1,15.7989
741426186,1,69,,,6.8367,2,11.1807
741426186,1,70,,,2.0825,1,2.7501
741426186,1,71,,,7.3537,3,20.6389
741426186,1,72,,,10.8288,3,19.8814
741426186,1,73,,,0.9662,0,3.8182
741426186,1,74,,,7.0378,2,52.4613
741426186,1,75,,,7.0632,2,25.0238
741426186,1,76,,,1.6575,1,4.6901
741426186,1,77,,,11.4482,1,21.8817
741426186,1,78,,,19.9454,3,56.9079
741426186,1,79,,,17.8956,3,66.4163
741426186,1,80,,,11.2578,2,32.8101
741426186,1,81,,,24.1586,4,48.484
741426186,1,82,,,22.0185,3,49.849
741426186,1,83,,,31.2094,4,74.3465
741426186,1,84,,,9.2067,3,16.5256
741426186,1,85,,,10.1057,3,11.6718
741426186,1,86,,,0.6058,0,9.3964
741426186,1,87,,,2.1102,1,3.7622
