seed,generation,individual_id,parent1_id,parent2_id,tf_concentration,num_active_tfs,trajectory_variability
2740078919,1,1,,,4.8855,1,8.5599
2740078919,1,2,,,0.2275,0,29.512
2740078919,1,3,,,8.5448,3,55.3221
2740078919,1,4,,,0.6248,0,11.2105
2740078919,1,5,,,3.4517,1,47.9047
2740078919,1,6,,,2.6478,1,14.2658
2740078919,1,7,,,10.3249,2,25.8988
2740078919,1,8,,,4.2362,1,7.7059
2740078919,1,9,,,3.6423,1,26.7927
2740078919,1,10,,,3.4794,1,93.0444
2740078919,1,11,,,0.0003,0,3.3997
2740078919,1,12,,,16.3229,3,74.3586
2740078919,1,13,,,4.4412,1,18.183
2740078919,1,14,,,7.5388,3,57.0233
2740078919,1,15,,,4.3909,1,26.164
2740078919,1,16,,,1.741,1,25.4976
2740078919,1,17,,,0.4116,0,3.9784
2740078919,1,18,,,25.689,2,86.2589
2740078919,1,19,,,2.0052,1,14.2782
2740078919,1,20,,,0.534,0,28.7631
2740078919,1,21,,,4.2944,1,25.1474
2740078919,1,22,,,8.6817,3,60.5538
2740078919,1,23,,,2.3922,1,52.7598
2740078919,1,24,,,3.0253,1,7.51
2740078919,1,25,,,9.5124,3,78.0502
2740078919,1,26,,,1.7706,1,10.9362
2740078919,1,27,,,16.9413,2,59.7156
2740078919,1,28,,,6.5383,3,31.3116
2740078919,1,29,,,2.1397,1,29.1028
2740078919,1,30,,,3.6751,1,45.4717
2740078919,1,31,,,11.5702,2,78.045
2740078919,1,32,,,3.9844,1,38.5612
2740078919,1,33,,,5.759,1,26.6894
2740078919,1,34,,,0.9558,0,17.6524
2740078919,1,35,,,6.7936,2,54.9274
2740078919,1,36,,,5.1163,2,21.3356
2740078919,1,37,,,0.2847,0,14.1788
2740078919,1,38,,,5.4925,1,20.015
2740078919,1,39,,,8.2255,3,47.9446
2740078919,1,40,,,15.1629,3,80.1957
2740078919,1,41,,,16.6678,3,95.8565
2740078919,1,42,,,21.6813,3,67.3041
2740078919,1,43,,,3.4675,2,12.8492
2740078919,1,44,,,1.6725,1,2.8925
2740078919,1,45,,,30.9351,4,57.2572
2740078919,1,46,,,0.7715,0,19.0115
2740078919,1,47,,,0.1795,0,3.8855
2740078919,1,48,,,6.3856,2,25.6961
2740078919,1,49,,,1.0343,1,11.1555
2740078919,1,50,,,0.5345,0,68.7006
2740078919,1,51,,,15.7889,3,88.6482
2740078919,1,52,,,9.5465,2,67.1909
2740078919,1,53,,,2.027,1,8.5652
2740078919,1,54,,,3.6,2,49.1826
2740078919,1,55,,,0.3252,0,3.2669
2740078919,1,56,,,2.7972,1,18.1565
2740078919,1,57,,,5.8858,1,97.8038
2740078919,1,58,,,14.6751,2,45.0752
2740078919,1,59,,,7.1787,2,14.2694
2740078919,1,60,,,5.4371,2,30.7422
2740078919,1,61,,,8.4261,2,58.2851
2740078919,1,62,,,2.9707,2,32.2224
2740078919,1,63,,,5.6517,2,14.9821
2740078919,1,64,,,1.8319,1,29.676
2740078919,1,65,,,8.7412,3,55.6915
2740078919,1,66,,,3.9529,2,36.0388
2740078919,1,67,,,4.2295,1,38.3281
2740078919,1,68,,,7.0216,2,108.1297
2740078919,1,69,,,9.1074,1,88.4695
2740078919,1,70,,,1.1077,0,25.9354
2740078919,1,71,,,7.5676,3,37.5551
2740078919,1,72,,,3.234,1,39.7123
2740078919,1,73,,,5.2698,1,43.0563
2740078919,1,74,,,0.6489,0,20.5673
2740078919,1,75,,,1.389,1,12.865
2740078919,1,76,,,1.8459,1,22.7905
2740078919,1,77,,,4.0471,1,11.5947
2740078919,1,78,,,7.8799,1,20.5234
2740078919,1,79,,,16.2774,2,76.7916
2740078919,1,80,,,12.838,3,69.8773
2740078919,1,81,,,0.338,0,9.4189
2740078919,1,82,,,1.7437,1,20.7294
2740078919,1,83,,,1.1269,1,4.6837
2740078919,1,84,,,20.4092,3,61.0173
2740078919,1,85,,,2.6708,1,11.561
2740078919,1,86,,,6.106,3,46.9955
2740078919,1,87,,,2.2173,1,23.9728
2740078919,1,88,,,1.1722,0,6.8944
2740078919,1,89,,,12.9804,2,46.1819
2740078919,1,90,,,1.6988,1,13.8399
2740078919,1,91,,,1.8956,1,14.7736
2740078919,1,92,,,3.9279,1,39.4325
2740078919,1,93,,,1.0821,0,11.5667
2740078919,1,94,,,0.0006,0,3.6394
2740078919,1,95,,,9.1436,2,39.0968
2740078919,1,96,,,0.4072,0,8.6601
2740078919,1,97,,,2.6004,1,14.0887
2740078919,1,98,,,0.0006,0,0.3905
2740078919,1,99,,,0.0,0,0.86
2740078919,1,100,,,4.1207,2,42.8743
2740078919,2,101,61,36,7.0784,2,31.0107
2740078919,2,102,6,15,6.9993,3,37.4364
2740078919,2,103,66,7,0.7001,0,9.9612
2740078919,2,104,36,50,15.5279,3,67.6345
2740078919,2,105,96,71,0.9479,0,3.1897
2740078919,2,106,77,36,0.266,0,5.095
2740078919,2,107,13,36,2.1386,1,7.6835
2740078919,2,108,60,43,0.9274,0,17.4901
2740078919,2,109,95,13,1.6732,1,54.4909
2740078919,2,110,36,12,2.2303,1,9.9029
2740078919,2,111,63,60,12.3324,2,102.7141
2740078919,2,112,12,34,12.5221,2,67.2268
2740078919,2,113,22,16,2.0948,1,14.3362
2740078919,2,114,53,79,0.3902,0,23.9893
2740078919,2,115,79,50,16.2774,2,76.7916
2740078919,2,116,53,87,4.3961,2,15.2951
2740078919,2,117,36,89,8.6408,1,15.1512
2740078919,2,118,53,77,2.974,1,9.558
2740078919,2,119,36,27,7.5303,3,51.6305
2740078919,2,120,93,76,7.29,2,45.3975
2740078919,2,121,38,16,0.3747,0,18.2149
2740078919,2,122,96,87,11.3868,3,61.9219
2740078919,2,123,16,12,10.9987,2,99.7179
2740078919,2,124,13,96,1.977,1,10.4703
2740078919,2,125,77,43,4.0471,1,11.5947
2740078919,2,126,27,50,12.316,2,39.9817
2740078919,2,127,16,94,0.749,0,1.5251
2740078919,2,128,63,36,1.3976,1,26.1362
2740078919,2,129,79,61,2.7548,1,62.9153
2740078919,2,130,43,65,7.3164,2,16.9724
2740078919,2,131,31,13,20.7166,3,109.241
2740078919,2,132,96,13,4.4614,1,17.0973
2740078919,2,133,2,53,8.7286,2,33.2572
2740078919,2,134,16,37,4.6989,2,47.3637
2740078919,2,135,59,15,0.4967,0,3.6133
2740078919,2,136,6,87,2.7312,1,27.0592
2740078919,2,137,52,89,18.9845,2,65.8177
2740078919,2,138,34,89,2.5401,1,30.1687
2740078919,2,139,85,87,15.2191,2,54.2674
2740078919,2,140,36,28,2.2072,2,9.7088
2740078919,2,141,15,88,2.008,1,19.6713
2740078919,2,142,76,79,10.3125,2,65.2389
2740078919,2,143,34,92,2.9932,1,39.5808
2740078919,2,144,89,42,0.9928,0,63.3218
2740078919,2,145,77,94,10.2538,4,58.1316
2740078919,2,146,94,79,0.0006,0,3.6394
2740078919,2,147,36,93,13.7501,2,73.8797
2740078919,2,148,61,97,0.3346,0,8.5529
2740078919,2,149,76,56,0.9991,0,3.2223
2740078919,2,150,40,96,13.0779,3,76.6126
2740078919,2,151,40,56,10.1401,3,43.2686
2740078919,2,152,80,60,4.1965,2,37.3029
2740078919,2,153,77,60,4.0471,1,11.5947
2740078919,2,154,12,96,4.6548,1,22.5476
2740078919,2,155,96,43,0.219,0,19.8504
2740078919,2,156,7,50,1.3266,0,10.3086
2740078919,2,157,31,77,0.1999,0,11.3657
2740078919,2,158,87,56,7.9767,3,36.2368
2740078919,2,159,96,95,4.1735,2,32.1746
2740078919,2,160,39,40,7.2235,1,66.0575
2740078919,2,161,36,66,1.8271,0,11.5047
2740078919,2,162,8,2,0.06,0,12.603
2740078919,2,163,7,79,10.3249,2,25.8988
2740078919,2,164,15,16,2.4794,1,24.1498
2740078919,2,165,79,40,0.6752,0,3.4276
2740078919,2,166,58,13,6.4144,2,20.1039
2740078919,2,167,12,45,3.3841,2,51.8966
2740078919,2,168,74,87,0.6094,0,20.9603
2740078919,2,169,16,36,5.2969,2,46.7397
2740078919,2,170,65,79,0.8118,0,16.6366
2740078919,2,171,52,36,2.3254,1,31.449
2740078919,2,172,92,12,2.1282,1,12.4174
2740078919,2,173,12,65,9.2367,2,62.3949
2740078919,2,174,97,28,2.4313,1,30.1757
2740078919,2,175,56,67,2.1225,1,12.0758
2740078919,2,176,6,79,5.9671,2,72.7499
2740078919,2,177,40,38,2.051,1,2.7521
2740078919,2,178,77,79,6.2982,1,41.5223
2740078919,2,179,84,52,1.6317,0,16.0368
2740078919,2,180,36,22,2.799,1,40.9776
2740078919,2,181,61,59,10.3686,2,40.7477
2740078919,2,182,55,24,3.3086,1,12.1443
2740078919,2,183,16,89,1.0169,0,25.7275
2740078919,2,184,43,57,0.2085,0,1.8715
2740078919,2,185,2,43,1.9208,1,22.1103
2740078919,2,186,61,89,39.7034,3,112.4218
2740078919,2,187,13,52,2.9011,1,18.7434
2740078919,2,188,56,66,3.9155,1,18.2438
2740078919,2,189,74,38,0.6489,0,20.5673
2740078919,2,190,6,87,6.31,2,37.7917
2740078919,2,191,70,89,24.9572,3,64.2945
2740078919,2,192,89,84,16.7567,1,67.8866
2740078919,2,193,97,16,2.2342,1,47.3412
2740078919,2,194,65,87,4.9885,2,39.7271
2740078919,2,195,31,22,0.0,0,1.3014
2740078919,2,196,61,56,7.2317,2,35.9068
2740078919,2,197,89,13,9.0825,3,41.5388
2740078919,2,198,96,67,0.7102,0,46.5223
2740078919,2,199,32,16,2.2726,1,60.046
2740078919,2,200,89,94,24.9378,3,78.1063
2740078919,3,201,139,21,0.4692,0,3.7524
2740078919,3,202,104,162,4.4918,1,34.6192
2740078919,3,203,108,7,0.0034,0,16.9136
2740078919,3,204,7,104,2.9828,1,19.7818
2740078919,3,205,163,53,7.3939,2,32.8823
2740078919,3,206,43,7,13.9101,2,54.9147
2740078919,3,207,139,192,12.1577,2,36.0258
2740078919,3,208,108,186,9.8553,1,19.5604
2740078919,3,209,13,21,0.5378,0,3.0294
2740078919,3,210,109,190,1.6732,1,54.4909
2740078919,3,211,87,122,9.5111,2,77.7248
2740078919,3,212,134,2,2.8881,2,5.9939
2740078919,3,213,108,170,8.3413,3,105.3138
2740078919,3,214,104,142,17.0309,3,75.8459
2740078919,3,215,7,43,10.1945,2,25.9492
2740078919,3,216,125,108,4.0471,1,11.5947
2740078919,3,217,43,109,2.2391,1,20.8196
2740078919,3,218,89,188,10.2519,2,80.2161
2740078919,3,219,43,108,0.3282,0,24.7521
2740078919,3,220,191,173,9.6322,3,59.8076
2740078919,3,221,12,124,2.4928,1,10.6953
2740078919,3,222,186,13,2.9594,2,21.3066
2740078919,3,223,94,190,7.5372,2,20.6706
2740078919,3,224,191,56,10.4014,3,24.0627
2740078919,3,225,7,173,13.3548,2,48.3236
2740078919,3,226,119,7,1.0093,0,5.8872
2740078919,3,227,109,77,4.8187,1,53.8882
2740078919,3,228,94,43,6.2454,2,29.3892
2740078919,3,229,36,40,11.0803,3,66.0354
2740078919,3,230,56,163,16.2428,2,138.555
2740078919,3,231,67,104,3.1773,1,37.4376
2740078919,3,232,36,31,0.6985,0,27.494
2740078919,3,233,31,109,7.1861,2,38.1445
2740078919,3,234,109,56,1.3894,1,32.4794
2740078919,3,235,53,173,18.4596,3,51.4855
2740078919,3,236,151,125,0.0504,0,33.7644
2740078919,3,237,190,125,6.3206,2,38.6667
2740078919,3,238,109,61,1.4098,1,21.3374
2740078919,3,239,151,134,1.8353,1,20.8154
2740078919,3,240,163,115,15.4856,3,44.1079
2740078919,3,241,56,101,6.9919,3,36.7356
2740078919,3,242,122,180,1.3035,0,39.7509
2740078919,3,243,77,16,2.53,2,27.2549
2740078919,3,244,142,43,3.9704,2,35.7748
