seed,generation,individual_id,parent1_id,parent2_id,tf_concentration,num_active_tfs,trajectory_variability
2740078919,1,1,,,2.3127,1,3.6324
2740078919,1,2,,,4.4295,1,25.6612
2740078919,1,3,,,16.9037,3,45.4444
2740078919,1,4,,,19.5526,4,35.468
2740078919,1,5,,,22.6227,3,55.5158
2740078919,1,6,,,14.2378,3,35.7894
2740078919,1,7,,,11.8295,2,22.1369
2740078919,1,8,,,5.188,1,8.0235
2740078919,1,9,,,9.7753,2,27.5566
2740078919,1,10,,,14.0471,3,98.9719
2740078919,1,11,,,2.1702,1,2.2452
2740078919,1,12,,,20.1384,4,62.7064
2740078919,1,13,,,3.6039,1,10.7226
2740078919,1,14,,,20.9905,4,45.1388
2740078919,1,15,,,13.0821,3,14.384
2740078919,1,16,,,5.3359,2,22.5161
2740078919,1,17,,,0.81,0,4.014
2740078919,1,18,,,18.1374,2,59.2888
2740078919,1,19,,,4.4736,2,12.269
2740078919,1,20,,,9.3151,3,21.9753
2740078919,1,21,,,9.7121,2,20.0223
2740078919,1,22,,,23.4825,4,71.8467
2740078919,1,23,,,20.1701,4,58.5582
2740078919,1,24,,,9.9468,2,3.0786
2740078919,1,25,,,27.6194,3,67.4578
2740078919,1,26,,,3.7331,1,10.8738
2740078919,1,27,,,27.6324,3,55.2976
2740078919,1,28,,,6.6977,3,22.6139
2740078919,1,29,,,8.967,2,22.462
2740078919,1,30,,,12.1425,3,38.1637
2740078919,1,31,,,17.072,3,61.5051
2740078919,1,32,,,7.5235,2,20.0388
2740078919,1,33,,,2.1028,1,7.1625
2740078919,1,34,,,4.1869,1,14.9667
2740078919,1,35,,,12.9128,3,42.9318
2740078919,1,36,,,10.2054,3,33.2914
2740078919,1,37,,,5.0293,2,9.5372
2740078919,1,38,,,9.9399,2,17.2555
2740078919,1,39,,,8.8357,3,31.8835
2740078919,1,40,,,10.423,2,32.2753
2740078919,1,41,,,27.9478,3,68.192
2740078919,1,42,,,31.2388,3,66.4063
2740078919,1,43,,,8.2429,3,9.6375
2740078919,1,44,,,2.5552,1,2.9672
2740078919,1,45,,,14.6144,3,23.4054
2740078919,1,46,,,6.1077,2,15.912
2740078919,1,47,,,2.0056,1,2.7039
2740078919,1,48,,,14.3112,2,24.4746
2740078919,1,49,,,4.2511,1,23.6484
2740078919,1,50,,,7.0464,3,64.7355
2740078919,1,51,,,44.8014,4,74.223
2740078919,1,52,,,10.1107,3,48.1503
2740078919,1,53,,,5.087,2,7.7496
2740078919,1,54,,,8.3122,2,35.4722
2740078919,1,55,,,13.4643,3,27.5743
2740078919,1,56,,,4.3707,1,17.1405
2740078919,1,57,,,22.8112,4,91.9583
2740078919,1,58,,,22.1347,3,51.4667
2740078919,1,59,,,18.0441,3,33.7031
2740078919,1,60,,,14.9537,2,33.3001
2740078919,1,61,,,14.5655,3,42.0644
