seed,generation,individual_id,parent1_id,parent2_id,tf_concentration,num_active_tfs,trajectory_variability
698244043,1,1,,,11.8514,3,30.2472
698244043,1,2,,,3.8736,1,3.598
698244043,1,3,,,19.2493,3,31.0953
698244043,1,4,,,1.9634,1,2.473
698244043,1,5,,,17.5869,3,30.3415
698244043,1,6,,,17.2489,4,20.3412
698244043,1,7,,,8.4258,2,14.1294
698244043,1,8,,,18.1134,3,43.5246
698244043,1,9,,,4.781,1,34.5734
698244043,1,10,,,3.1034,2,15.8337
698244043,1,11,,,2.695,1,7.501
698244043,1,12,,,1.852,1,1.978
698244043,1,13,,,7.2499,2,36.3208
698244043,1,14,,,2.8072,2,5.0311
698244043,1,15,,,13.5019,2,31.4617
698244043,1,16,,,5.5621,2,19.1992
698244043,1,17,,,11.6427,2,24.6233
698244043,1,18,,,5.5774,3,6.2511
698244043,1,19,,,6.9219,2,12.4412
698244043,1,20,,,18.2482,3,79.0154
698244043,1,21,,,1.4582,1,2.8326
698244043,1,22,,,9.3754,2,21.703
698244043,1,23,,,5.3166,2,13.7
698244043,1,24,,,21.052,4,29.7394
698244043,1,25,,,22.0051,3,27.2949
698244043,1,26,,,1.3322,1,2.632
698244043,1,27,,,1.5214,1,5.1624
698244043,1,28,,,32.7803,4,53.1637
698244043,1,29,,,9.9059,3,19.0462
698244043,1,30,,,20.5653,3,38.0199
698244043,1,31,,,7.6844,1,11.355
698244043,1,32,,,17.977,3,57.3006
698244043,1,33,,,20.6448,3,45.3368
698244043,1,34,,,42.815,4,88.047
698244043,1,35,,,6.3488,1,8.3578
698244043,1,36,,,5.591,2,13.5776
698244043,1,37,,,14.0494,2,53.1926
698244043,1,38,,,9.605,3,36.7922
698244043,1,39,,,17.2157,3,33.6769
698244043,1,40,,,3.4293,2,7.0379
698244043,1,41,,,17.9957,2,28.3312
698244043,1,42,,,0.3493,0,1.5114
698244043,1,43,,,5.8854,2,18.4103
698244043,1,44,,,17.8968,3,20.1314
698244043,1,45,,,8.3104,2,15.2396
698244043,1,46,,,6.3683,2,29.2763
698244043,1,47,,,10.3706,3,17.9396
698244043,1,48,,,18.0927,3,44.3968
698244043,1,49,,,19.8271,3,43.8617
698244043,1,50,,,11.1493,3,28.8816
698244043,1,51,,,52.472,4,68.0915
698244043,1,52,,,15.443,3,28.8839
698244043,1,53,,,14.8115,3,47.3217
698244043,1,54,,,1.461,1,2.6208
698244043,1,55,,,18.7625,2,22.0957
698244043,1,56,,,24.3512,3,57.463
698244043,1,57,,,2.4679,1,2.3957
698244043,1,58,,,22.1797,4,27.1001
698244043,1,59,,,16.3012,2,12.164
698244043,1,60,,,4.413,2,9.2739
698244043,1,61,,,26.0532,3,80.2204
698244043,1,62,,,1.675,1,2.3994
698244043,1,63,,,5.8558,3,22.2084
698244043,1,64,,,12.8612,2,13.2347
698244043,1,65,,,4.4732,2,4.1908
698244043,1,66,,,30.3939,3,55.9951
698244043,1,67,,,26.7717,3,88.5683
698244043,1,68,,,2.4603,1,2.4779
698244043,1,69,,,19.3956,2,67.155
698244043,1,70,,,8.5915,3,12.9883
698244043,1,71,,,8.8178,2,19.2018
698244043,1,72,,,27.8913,4,31.6119
698244043,1,73,,,18.3711,3,15.7198
698244043,1,74,,,2.6958,1,2.0918
698244043,1,75,,,31.1953,3,79.6692
698244043,1,76,,,19.3678,2,54.8307
698244043,1,77,,,8.9373,3,26.5194
698244043,1,78,,,5.4606,2,4.4405
698244043,1,79,,,3.2321,2,14.6763
698244043,1,80,,,1.6786,1,2.4226
698244043,1,81,,,11.0489,3,24.1757
698244043,1,82,,,11.6363,2,35.5784
698244043,1,83,,,28.6963,4,91.148
698244043,1,84,,,12.8026,3,20.8585
698244043,1,85,,,2.4654,1,3.7914
698244043,1,86,,,43.0441,3,66.2983
698244043,1,87,,,5.3521,3,16.7255
698244043,1,88,,,11.7261,3,42.0165
698244043,1,89,,,0.6298,0,1.9949
698244043,1,90,,,1.5272,1,2.1569
698244043,1,91,,,11.6061,3,24.1013
698244043,1,92,,,22.2048,1,31.4436
698244043,1,93,,,10.0309,3,25.0324
698244043,1,94,,,3.2424,1,7.009
698244043,1,95,,,28.1025,3,74.5269
698244043,1,96,,,9.9322,2,16.2582
698244043,1,97,,,18.8285,2,32.2536
698244043,1,98,,,11.2891,3,20.0946
698244043,1,99,,,28.7402,3,96.8321
698244043,1,100,,,25.1549,3,48.9751
698244043,2,101,88,41,4.7342,2,14.6588
698244043,2,102,79,58,4.4883,1,4.2915
698244043,2,103,20,57,5.5585,3,12.542
698244043,2,104,93,6,16.0113,3,53.0979
698244043,2,105,3,67,9.1896,2,17.2286
698244043,2,106,16,75,9.1202,3,19.2706
